Structures,chem_comp,solvent_removed,framework_count,framework_mean_dim
UXEDIL02_clean,O992C496H16Er124,1,1,3.0
UXEDIL03_clean,O992C496H16Er124,1,1,3.0
UXEDIL_clean,O992C496H16Er124,1,1,3.0
UXEDOR_clean,Er124O992C496H16,1,1,3.0
UXEDUX_clean,Er124O992C496H16,1,1,3.0
UXEFAF_clean,Er62O496C248H8,1,1,3.0
UXEFEJ_clean,Er62O496C248H8,1,1,3.0
UXEHIP,Zn124H112C4588N496O744,1,1,3.0
UXEQOE_clean,Cd620H24C2480N992O1984,1,1,3.0
UXINAR_clean,Zn744P992H32O2976,1,1,3.0
UXIQOJ_clean,O2040C3264H1224Ni8,1,1,3.0
UXISUR_clean,O5952Cu1488C8928H96,1,1,3.0
UXOHOG_clean,O2232C7812H156Cu558,1,1,3.0
UXUNUX_clean,Cu248H128C4960N992,1,2,3.0
UXUPEJ_clean,Cu248H128C4960N992,1,2,3.0
UXUPEK_clean,O372H8Cu124P124C124,1,1,3.0
UXUPIN_clean,Cu248H128C4960N992,1,2,3.0
UXUYUI_clean,Li8H992C1240N248O248,1,1,3.0
UXUZAP_clean,Zn124H32C1364N744O248,1,1,3.0
UYAMIS_clean,Cd868N1240O3472C7936H216,1,1,3.0
UYAMOY_clean,Cd310N2480O248C3968H88,1,1,3.0
UYAPOA_clean,Zn496H144C8184O1612,1,2,3.0
UYAQAN_clean,Mg93H60C2418N930,1,1,3.0
UYOFIY_clean,Tb496H48C3720N1488O2976,1,1,3.0
UYOJOI_clean,Eu248N1488C2480H40O496Mo124,1,1,3.0
UYOXUC_charged,Cd186H48C3348N744O1488,1,1,3.0
UYOYUD_clean,O1224C612H612Fe4,1,1,3.0
UZAFAD_clean,Ni3H1550C1426N496O434,1,1,3.0
UZAFIL_clean,Ni4C4080H4896O408N1632,1,1,3.0
UZAMUE_clean,Eu124Zn124H20C1612N248O992,1,1,3.0
UZANAL_clean,Gd124Zn124H20C1612N248O992,1,1,3.0
UZANEP_clean,Nd124Zn124H20C1612N248O992,1,1,3.0
UZANOZ_clean,Zn248O496N372C1240H16,1,1,3.0
UZATAR_clean,Er124H6C930O744,1,1,3.0
UZEKEQ_clean,C4080H56Cu510N1428O1632S204,1,1,3.0
UZIGOB_clean,Zn248P248H52O744N496C1364,1,1,3.0
UZIJUJ_clean,Ce124H72C3720N372O1116,1,1,3.0
UZIZOU_clean,Nd62O372C1860H32,1,1,3.0
UZIZUZ_clean,N3264C20400H288Cd816,1,2,3.0
UZOBAN_clean,C9792H160N1632Cd408,1,1,3.0
UZOBAO_clean,Pr62O372C1860H32,1,1,3.0
UZOBER_clean,N1224H32C1224Ag204,1,1,3.0
UZOBES_clean,Ce62O372C1860H32,1,1,3.0
UZOBIW_clean,Sm62O372C1860H32,1,1,3.0
UZUNAF01_clean,Cu124H44C1364N248O496,1,1,3.0
UZUNAF_clean,Cu124H44C1364N248O496,1,1,3.0
UZUNEJ_clean,Cu124H44C1364N248O496,1,1,3.0
UZUTUG_clean,Zn1116I2976N2976C8928H192,1,1,3.0
UZUXOE_clean,Zn1488I2976N2976C15128H592Cl248,1,1,3.0
UZUZUL_clean,Zn124S124O868N248H28C1364,1,1,3.0
VABJIS_clean,H32Ag124N496C992,1,1,3.0
VABJUE_clean,N816C3264H64Ag204,1,1,3.0
VABKAL_clean,N816C3264H64Ag204,1,1,3.0
VABKEP_clean,N816C1632H32Ag102,1,1,3.0
VABLUG_clean,N816C3264H96Ag204,1,2,3.0
VABMAN_clean,N816C3264H96Ag204,1,2,3.0
VABMER_clean,N816C3264H96Ag204,1,2,3.0
VACFOV01_clean,In153H24C2448O1224,1,1,3.0
VACFOV_clean,In153H24C2448O1224,1,1,3.0
VACFOV_clean_h,In153C2448O1224H24,1,1,3.0
VACFUB01_clean,Zn93H24C1116N186O372,1,1,3.0
VACFUB_clean,Zn93H24C1116N186O372,1,1,3.0
VACFUB_clean_h,Zn93C1116N186O372H24,1,1,3.0
VADWON_clean,N2448C8568H8568Co4,1,1,3.0
VAFWAB_clean,Zn744P992H32O2976,1,1,3.0
VAGBEN_clean,Gd124Cu124O744N372C2232H48I124,1,1,3.0
VAGBOX_clean,Gd248Cu744I744O1488N744C8928H192,1,1,3.0
VAGBUD_clean,Gd62Cu248I248O372N186C2232H48,1,1,3.0
VAGJET_clean,C816H16O2652P408Zn612,1,1,3.0
VAGKOF_clean,Ca248H104C6324O1488F2232,1,1,3.0
VAGMAT_clean,Zn124H48C2480N124O496,1,1,3.0
VAGMEX_clean,Zn124H48C2480N124O496,1,1,3.0
VAGTAA01_clean,O992H16C992Mg124,1,1,3.0
VAGTAA_clean,Mg62H8C496O372,1,1,3.0
VAGTAB_clean,N2448O1632C10608H120Zn408,1,1,3.0
VAGTUU_clean,Zn496H72C4464O1612,1,1,3.0
VAHFAM_clean,Fe8P204O2040H204C612,1,1,3.0
VAHJEW_clean,O408C2448N510H1836Co3,1,1,3.0
VAHJIA_clean,O408N510C2244H1734Co3,1,1,3.0
VAHPUR_clean,Dy124Cu124H128C5952N496O992,1,2,3.0
VAHQAY_clean,Er124Cu124H128C5952N496O992,1,2,3.0
VAHSIH_clean,Al816P816O3264F4,1,1,3.0
VAHSON_clean,Ga408P510O2040H2,1,1,3.0
VAHTOQ_clean,Sr408O1632C17136H192Cl204,1,1,3.0
VAHVOQ_clean,Fe24P1224O5304F1224,1,1,3.0
VAHVOR_clean,Dy124H28C1860N248O744,1,1,3.0
VAJGAR_clean,N1224C9384H160Cu408Cl204,1,1,3.0
VAJHIA_clean,Zn496C3720H64N1984O992,1,1,3.0
VAJQOP_clean,Co8N816O1632C5304H3264,1,1,3.0
VAJTEH_clean,Zn248O992S496N992C6076H132,1,1,3.0
VAJTUX_clean,Cu124H28C1364S124N248O496,1,1,3.0
VAJVEJ_clean,Cd248S496O992N992C7440H176,1,1,3.0
VAKBIU_clean,Mn8H3472C3720N744O992,1,1,3.0
VAKLIF_clean,Cd248C5704H192N496O1488,1,1,3.0
VAKNAZ_clean,Cd496C6200H176N496O2232,1,1,3.0
VAKNED_clean,Cd155C2480H92N248O744,1,1,3.0
VAKPOP_clean,I3264Zn1632N4896C14688H192,1,1,3.0
VAKPUV_clean,Zn744I2232N2976C14508H424O1488,1,1,3.0
VAKQAC_clean,N4896C14688H192I3672Zn1224,1,1,3.0
VAKREG_charged,Co6H1984C2232O992N124,0,1,3.0
VAKRIK_ion_b,Co6O1632C3468H2652N204,0,1,3.0
VALSIM_clean,N408C1326H40O510Cd102,1,1,3.0
VALVAI_clean,Yb248C2976O1488H48,1,1,3.0
VALVIQ_clean,Gd248Co8O2480H496N496C1984,1,1,3.0
VALWUD_clean,Co24C9792H3672O5304N1224,1,1,3.0
VALXAK_clean,Mg744C5952H72O3224N744,1,1,3.0
VALXEO_clean,Mn24C9792H3672O5304N1224,1,1,3.0
VALXIS_clean,Ni24C9792H3672O5304N1224,1,1,3.0
VALXOY_clean,Mg744C5952H72N744O3224,1,1,3.0
VALZIU_clean,Cu124O496N372H36C1488,1,1,3.0
VAMPUX_clean,Co18O2754C3672H918,1,1,3.0
VAMQAE_clean,Co18O2754N1836C3672H918,1,1,3.0
VAMQIJ_clean,P408O2856H8V612,1,1,3.0
VAMQIM_clean,Co18O2754C3672H918,1,1,3.0
VAMQOS_clean,Co18O2754C3672H918,1,1,3.0
VAMYEQ_clean,N1836O4080C17340H224Cu1224,1,1,3.0
VAMYIU_clean,N1836O4080C17340H224Pd816Cu816,1,1,3.0
VAMYOA_clean,N2856O4080C22236H416Cu816Pd408,1,1,3.0
VAMYUG_clean,N1836O4080C17340H11424Cu816Ni8,1,1,3.0
VAMZAN_clean,N2856O4080C22236H20400Cu816Ni8,1,1,3.0
VAMZER_clean,N2856O4080C22236H400Cu1224,1,1,3.0
VANHEA_clean,Zn372O1488N248C8184H144,1,1,3.0
VANRAH_clean,Ni1C612Co51N306,1,1,3.0
VANXUD03_clean,Co8P408O1632,1,1,3.0
VANXUD_clean,P408Co8O1632,1,1,3.0
VAPBAR_charged,Eu31H66C1488N279O465,0,1,3.0
VAPBEV_clean,C4896H132Eu102N816O1224,1,1,3.0
VAPBIZ_clean,C4896H132Eu102N816O1224,1,1,3.0
VAPFOJ_clean,Ba204H1224Pt4C2856N816O816,1,1,3.0
VAPFUP_clean,Sr102H612Pt2C1428N408O408,1,1,3.0
VAPHOM_clean,Zn372P496H16O1488,1,1,3.0
VAPRIQ_clean,N612O816C5304H96Zn102,1,1,3.0
VAQLAC_clean,Cd124H40C1240N248O496,1,1,3.0
VAQLEG_clean,Cd248H80C2480N496O992,1,1,3.0
VAQSEO_clean,Cd372N992H208O1612C9672,1,1,3.0
VAQTUF_clean,N1488C11904O112Al496,1,1,3.0
VARHIH_clean,N2448C10608H128Cd408,1,1,3.0
VARHON_clean,N2448C10608Co8,1,1,3.0
VARJAB_clean,C6120H4080Fe4N1224,1,1,3.0
VARJEF_clean,Fe8H2976C5456N1488,1,1,3.0
VARREL_clean,La62Gd62H24C744O930,1,1,3.0
VARRIP_clean,La62Y62H24C744O930,1,1,3.0
VARWES_charged,Nd496H88C1488N372O5704Cl620,0,1,3.0
VARWIW_charged,Sm496H88C1488N372O5704Cl620,0,1,3.0
VARWOC_clean,Eu496O1984H88N372C1488,1,1,3.0
VARWUI_clean,Gd496C1488N372H88O1984,1,1,3.0
VASFAZ_clean,Ce62C558H6O372N186,1,1,3.0
VASFED_clean,Pr62N186O372C558H6,1,1,3.0
VASFIH_clean,Er62N186O372C558H6,1,1,3.0
VASFON_clean,Nd62N186O372C558H6,1,1,3.0
VASFUT_clean,Eu62N186O372C558H6,1,1,3.0
VASGUU_clean,In612O3060H132C7344,1,1,3.0
VASKOR_clean,Sc124H20C992O620,1,1,3.0
VATVIY_clean,Cd248N992O868C4340H108,1,1,3.0
VATVOE_clean,Cd248N992O868C4340H108,1,1,3.0
VATVUK_clean,Mn4N612O1224H3060C5304,1,1,3.0
VATXEU_clean,U12C1860O3720,1,1,3.0
VATYAR_clean,Nd2C248O496,1,1,3.0
VATYEV_clean,Gd2C408O816,1,1,3.0
VATYIZ_clean,Nd2O496C248,1,1,3.0
VATYOF_clean,Gd2O496C248,1,1,3.0
VAXHOR01_clean,O24C1116Ca124N124,1,1,3.0
VAXHOR_clean,Ca124O24C1116N124,1,1,3.0
VAXMUF_clean,N1224C2040H64Cu102,1,1,3.0
VAXTEV_clean,Cd248O2232C8184H216,1,2,3.0
VAXVEX_charged,Cd62H96C3348N1116Cl124O496,0,1,3.0
VAYDOQ_clean,Li16H744C744S248O1240,1,1,3.0
VAYFUY_clean,Co4O1020H714N102C1530,1,1,3.0
VAYWEZ_clean,Ag310N1488C1736H80,1,1,3.0
VAYWID_clean,Ag310N1488C1736H80,1,1,3.0
VAZKUE_clean,Pr124H8C868O868,1,1,3.0
VAZLAL_clean,Nd124H8C868O868,1,1,3.0
VAZLEP01_clean,Eu124H8C868O868,1,1,3.0
VAZLEP02_clean,Eu124H8C868O868,1,1,3.0
VAZLEP_clean,Eu124H8C868O868,1,1,3.0
VAZLIT_clean,Gd124H8C868O868,1,1,3.0
VAZLOZ_clean,Tb124H8C868O868,1,1,3.0
VAZLUF_clean,Sm124H8C868O868,1,1,3.0
VAZMAM_clean,Tb124H8C868O868,1,1,3.0
VAZMEQ_clean,Dy124H8C868O868,1,1,3.0
VAZMIU_clean,Ho124H8C868O868,1,1,3.0
VAZMOA_clean,Yb124H8C868O868,1,1,3.0
VAZROF_clean,Fe8H3472C5456N496O992,1,2,3.0
VAZTOG_clean,Zn248H24C1488O806,1,1,3.0
VAZTUM_clean,Zn992O3224C5952H96,1,1,3.0
VEBHUG_SL,Zn248H12S372C1488O806,1,1,3.0
VEBHUG_clean,Zn248H24C1860O806,1,1,3.0
VECVUW_clean,N1674F4464C2232Ag18,1,1,3.0
VECWUX_clean,Ni4H1488C2976N744O1488,1,2,3.0
VECZAG_clean,Ag496S248N992C496H24,1,1,3.0
VECZEI_clean,Ca2N558,1,1,3.0
VECZEK_clean,Ag372S248N992C496H24,1,1,3.0
VEDDIT_charged,Dy124Zn62H52C2232N372O1488Cl124,0,1,3.0
VEDFAN_clean,Co8H2232C2976N496O1116,1,1,3.0
VEDFER_clean,Co8H2232C2976N496O1116,1,1,3.0
VEDFIV_clean,Co8H2232C2976N496O1116,1,1,3.0
VEDFOB_clean,Co8H2232C2976N496O1116,1,1,3.0
VEDFUH_clean,Co8O1836H3672N816C4896,1,1,3.0
VEDGAO_clean,Co8H2232C2976N496O1116,1,1,3.0
VEDGES_clean,Co8H2232C2976N496O1116,1,1,3.0
VEDGIW_clean,Co8H2232C2976N496O1116,1,1,3.0
VEDVUW_clean,Ag124H44C1116S124,1,1,2.0
VEFCEQ_clean_h,Co5W124C1984N1240H1178,1,1,2.0
VEFJOG_charged,Ag124H48C2728S124N496O372F372,0,1,3.0
VEFLUP_clean,Co2H496C744O310,1,1,3.0
VEFMAW_charged,Co15H7254C8556N744O2418,0,1,3.0
VEGMIE01_charged,Co6H2480C2480O992N124,0,1,3.0
VEGMIE_charged,Co6H2480C2480O992N124,0,1,3.0
VEGMOK01_charged,Zn186H80C2480O992N124,0,1,3.0
VEGMOK02_charged,Zn186H80C2480O992N124,0,1,3.0
VEGMOK03_charged,Zn186H80C2480O992N124,0,1,3.0
VEGMOK04_charged,Zn186H80C2480O992N124,0,1,3.0
VEGMOK_charged,Zn186H80C2480O992N124,0,1,3.0
VEGXIQ01_clean,Mn12H2232C4216O1240F1488,1,1,3.0
VEGXIQ_clean,Mn12H2232C4216O1240F1488,1,1,3.0
VEGXOW_clean,Co12H2232C4216O1240F1488,1,1,3.0
VEGXUC_clean,Ni12H2232C4216O1240F1488,1,1,3.0
VEHJID01_clean,Zn248H12C1116O744,1,1,3.0
VEHJID_clean,O992C2108N248Zn248H12,1,1,3.0
VEHJOJ_clean,Zn682H36C3348O2232,1,1,3.0
VEHJUP_clean,Zn682H36C3348O2232,1,1,3.0
VEHKAW_charged,Zn124H44C1364O744N124,0,1,3.0
VEHKAW_clean,Zn124H44C1364N124O744,0,1,3.0
VEHKIE_SL,Zn558H40C3348O2356,1,1,3.0
VEHKIE_clean,Zn558H36C3348O2356,1,1,3.0
VEHKOK_charged,Zn1116H156C6820O4712N248,0,1,3.0
VEHLAW_clean,Zn372P496H16O1488,1,1,3.0
VEHLEA01_clean,Zn372P496O1488H16,1,1,3.0
VEHLEA02_clean,Zn372P496H16O1488,1,1,3.0
VEHLEA_clean,Zn372P496O1488H16,1,1,3.0
VEHLIE_clean,P1632O4896H32Zn1224,1,1,3.0
VEHNAZ_charged,Co12H4092C4712N1488O868Cl124,0,2,3.0
VEHNED_clean,Na744Ni4H744C1860N372O1240,1,1,3.0
VEHPUU_clean,Cu124H28C1488N372O496,1,1,3.0
VEHRIL_clean,Sm248H28C1736N248O1054,1,1,3.0
VEHROR_charged,La248H88C1736N248O1984F124,0,1,3.0
VEHYUE_clean,Mo496P496S496O2480H64C1240N496Rb496,1,1,3.0
VEJHID_clean,Cd434N372O1488C4836H60,1,1,3.0
VEJYIT01_clean,Zn496H96C2976N1984,1,1,3.0
VEJYIT_clean,Zn496H96C2976N1984,1,1,3.0
VEJYOZ_clean,Zn496C2976H96N1984,1,1,3.0
VEJYUF01_clean,Zn496H96C2976N1984,1,1,3.0
VEJYUF02_clean,Zn496H96C2976N1984,1,1,3.0
VEJYUF_clean,C5712H112N3264Zn816,1,1,3.0
VEJZEQ_clean,C12852H9180Co18N3672,1,1,3.0
VEJZIU_clean,C13056H256N6528Zn1632,1,1,3.0
VELBAQ_clean,Zn124Mn3Cl93O620N248C3968H3317,1,2,3.0
VELVEO_clean,H24O868C496In124,1,1,3.0
VELVIS_clean,C12852H180N3672Zn918,1,1,3.0
VELVOY_clean,C4896H192N2448Zn612,1,1,3.0
VEMDAT_clean,Zn372S248P248N744C5208H128O1612,1,1,3.0
VEMMAC_clean,Zn93H12C744N744,1,1,3.0
VEMMEG_clean,Mn3H372C744N744,1,1,3.0
VEMMIK_clean,Mn6H372C744N744Cl186,1,1,3.0
VEMMOQ_clean,N1632C1632H16Cu204,1,1,3.0
VEMSUC01_clean,Ni12C4488H2448O3264,1,1,3.0
VEMSUC_clean,Ni12C4488H2448O3264,1,1,3.0
VEMTAJ01_clean,Co12H1488C2728O1984,1,1,3.0
VEPDEB_charged,Fe6H4464Au248C3968N1984,1,1,3.0
VEQBID_clean,Ni20H2728C1984N496O2232,1,1,3.0
VEQBOJ_charged,Ba408Dy204H72C6120S1224N1224O6120Cl204,0,1,3.0
VEQBUP_charged,Tb124Ba248H72C3720S744N744O3720Cl124,0,1,3.0
VEQCAW_charged,Ba408Gd204H72C6120S1224N1224O6120Cl204,0,1,3.0
VEQCEA_charged,Ba408Sm204H72C6120S1224N1224O6120Cl204,0,1,3.0
VERPOZ_clean,Mn48O4284N9180C26622H25704,1,2,3.0
VERZEZ_clean,Mn4C612H612O1224,1,1,3.0
VERZID_clean,Co4C612H612O1224,1,1,3.0
VERZOJ_clean,Ni4C612H612O1224,1,1,3.0
VERZUP_clean,Zn124C372H12O744,1,1,3.0
VESBAY_clean,Mg124C372H12O744,1,1,3.0
VETTOE_clean,Pr62H26C1550N124O372,1,1,3.0
VETTUK_clean,Dy248H144C8928N744Cl186O1488,1,1,3.0
VETVAS_clean5b,Nd248H156C8928N744O1488,1,1,3.0
VETVAS_manual,Nd248H156C8928N744O1488,1,1,3.0
VEWKUF_clean,Zn186C6572O992H128,1,1,3.0
VEWLAM_clean,Co10C16116O2244H9792,1,1,3.0
VEWXAY_clean,Cd248H192C6200N992O992,1,2,3.0
VEXTUO_clean,Ni6H2046C3534N186O806,1,1,3.0
VEXTUO_manual,Ni6H2108C3534N186O806,1,1,3.0
VEXVAW_clean,Fe6H2046C3534N186O806,1,1,3.0
VEXYON_charged,Cu372H24C2232N2976Cl93O372,1,1,3.0
VEYREX_clean,Co8N2856C4080H3264,1,1,3.0
VEYREY_clean,Cu744Si372H216C12648O2976,1,1,3.0
VEYVEC_clean,Co8H1240C2728N248O1488,1,1,3.0
VEYWED_clean,Ru496Mo1488O5456C6696H432P124,1,1,3.0
VEZMIY_clean,K918Cd918H144C14688O7344,1,1,3.0
VEZMOE_clean,K918Cd918H144C14688O7344,1,1,3.0
VEZQAT_clean,Al2856Co56P5712O22848,1,1,3.0
VEZQEX_clean,In612P1224O4896H24,1,1,3.0
VEZWEE_clean,Mn16C13056H13056O3264N2244,1,1,3.0
VICDOC_clean,Fe4H1488C2232N744,1,1,3.0
VICLAW_clean,Cd248Ni8H9982C10416N496Cl62O1488,1,1,3.0
VICSIL_clean,Cu62S62O434N372C1488H46,1,1,3.0
VICYOX_clean,Zn93C992H12O558N124,1,1,3.0
VICYUD_clean,Zn248H56C3472N496O1116,1,1,3.0
VIDJID_clean,O714N918C3978H3060Co6,1,1,3.0
VIDVUB_clean,Cd248C2232H40O1240,1,1,3.0
VIDWAI_clean,Cd93C1116H20O620,1,1,3.0
VIDWIQ_clean,Mg248C2232H48O1364,1,2,3.0
VIDXOX_clean,Er124H6C930O744,1,1,3.0
VIFBOD_clean,Tm124H6C930O744,1,1,3.0
VIFBUJ_clean,Tm248H10C1860O1488,1,1,3.0
VIGDIY_clean,Mn33O6120N1224C8568H11016,1,1,3.0
VIGNOQ_clean,Na62Ag434H40C1860N1550,1,1,3.0
VIGRIO_clean,Zn186H28C1612S124N124O868,1,1,3.0
VIJNIN_clean,O3162C7440H180N1302Zn930,1,1,3.0
VILXOE_clean,Mn4H620C992N124O496,1,1,3.0
VIMRAM_clean,Cu496O2976H56S496C3472,1,1,3.0
VINHEH_charged,Mn155Cr186H3472C3534O2418Fe4N1240,0,1,3.0
VINHIL_clean,C2652O5304Cr408Mn8,1,1,3.0
VINHOR_clean,C4896O9792Cr816Mn16,1,1,3.0
VIPXUO_clean,Co4H1488C2108N248O496,1,1,3.0
VIPYOK_clean,Mn8H620C1116N620O744,1,1,3.0
VIPZAX_clean,Mn8H496C1240N496O868,1,1,3.0
VIQFIL_clean,O930C372Np6Cs62,1,1,3.0
VIQQUJ_clean,C5712H3264N816Ni8O2040,1,2,3.0
VIRKIQ_clean,Mn4P204O1224C204H204,1,1,3.0
VIRPOC_clean,Ni24H1488C1488N2232O248,1,1,3.0
VIRQAO_clean,Mn4P204O1224C204H204,1,1,3.0
VIRQES_clean,Mn4P102O1020C306H102,1,1,3.0
VIRVEY_clean,Zn248H744Pt4C1736N248Cl248O992,1,1,3.0
VIRXIF_clean,Zn279P372O1302C930H36N372,1,1,3.0
VISTOG_clean,Cd372H4C620N620O124,1,1,3.0
VISTUM_clean,Cd186H24C744N620,1,1,3.0
VITKUG_charged,Cu248H48C1612O1116N124,0,1,3.0
VITYOO_clean,Nd248O1984C3968H48,1,1,3.0
VITYUU_clean,Eu93O744C1488H18,1,1,3.0
VITZAB_clean,O744C1488H18Tb93,1,1,3.0
VITZEF_clean,O744C1488Sm93H18,1,1,3.0
VITZIJ_clean,O744Dy93C1488H18,1,1,3.0
VIVLAP_clean,Tb62C744H24N186O558,1,1,3.0
VIVXOP_clean,Zn248H96C4960N248O1240,1,2,3.0
VIWHUG_clean,Zn186H60C3100N248O868,1,1,3.0
VIWKIX_clean,La248Cu248H20C3100O2480,1,1,3.0
VIWKOD_clean,Ce248Cu248H20C3100O2480,1,1,3.0
VIWLAQ_clean,Nd248Cu248H20C3100O2480,1,1,3.0
VIWLEU_clean,Sm248Cu248H20C3100O2480,1,1,3.0
VIWLIY_clean,La248Cu248H20C3100O2480,1,1,3.0
VIWLOE_clean,Ce248Cu248H20C3100O2480,1,1,3.0
VIWMAR_clean,Nd248Cu248H20C3100O2480,1,1,3.0
VIWMEV_clean,Sm248Cu248H20C3100O2480,1,1,3.0
VIWMIZ_clean,C22032H336N5712Cd816,1,1,3.0
VIWMOF_clean,N5712C22032H336Cd816,1,4,3.0
VIWZOR_clean,Zn248C1116H12O868I124,1,1,3.0
VIXCUB_clean,Cu372H32C1984N496Cl248O496,1,1,3.0
VIXGAM01_clean,Zr4C248O496,1,1,3.0
VIXGAM_clean,Zr4C248O496,1,1,3.0
VIXGEQ_clean,Zr4C248O496,1,1,3.0
VIXPUP01_clean,Cu744H96C6696N744O3720,1,1,3.0
VIXPUP_clean,C11016H96Cu1224N1224O6732,1,1,3.0
VIXTUT_clean,Zn124H64C1984N248O496,1,2,3.0
VIXVUV_clean,Zn124H80C2232N248O496,1,2,3.0
VIXZUZ_clean,N102H16O714C1632Zn153,1,1,3.0
VIYMAT_clean,Nd124S186O744C1116H12,1,1,3.0
VIYSON_clean,Zn372O1736P248C3472H56,1,1,3.0
VIYSUT_clean,Zn248O1736P248C3472H56,1,1,3.0
VIYTAA_clean,Zn372O1736C3472H56P248,1,1,3.0
VIYVIK_clean,Zn372P248O1736C3472H56,1,1,3.0
VIYZIO01_clean,Zn124H40C2108N124O496,1,2,3.0
VIYZIO_clean,Zn124H40C2108N124O496,1,2,3.0
VIZMUO_clean,C13770H216Zn459N5508,1,1,3.0
VIZQEC_clean,Co12H2976C5208S372O2232,1,1,3.0
VIZRIH_clean,Zn496H112C4464S248N1984O1488,1,1,3.0
VIZSOO_clean,Zn248I248N2232C5456H96,1,1,3.0
VIZTIJ_clean,I2448Zn1224N4896C14688H192,1,2,3.0
VOBGAW_clean,C5508H108N7344O3672Cl816Zn1938Gd204,1,1,3.0
VOBGEA_clean,C5508H108N7344O3672Cl816Zn1938Tb204,1,1,3.0
VOBKAA_clean,Cd186O1736C1736H32,1,1,3.0
VOBQEK_clean,Mn3H372C744O372,1,1,3.0
VOBRUB_clean,O992C1984H32Cu124Na124,1,1,3.0
VOCCOH_clean,Ni8O1836H1428C3264,1,1,3.0
VOCKUT_clean,Co4H1116C1488N248O558,1,1,3.0
VOCNOQ_clean,Ni16H3968C5952N992O2232,1,1,3.0
VOCPEK_clean,Eu124Zn1178H108C3348N4464Cl496O2232,1,1,3.0
VOCQAF_clean,Co8O1836C6528H5100N816,1,1,3.0
VOCQEJ_clean,Ni8O1836C6528N816H5100,1,1,3.0
VOCXUH_clean,Co3H1023C1767N186O558,1,1,3.0
VODPOU_clean,Mn24H1984C2976N5456,1,1,3.0
VODQIP_clean,Nd124H48C2604S186O1116,1,1,3.0
VODSEM_clean,La8C1240O1488,1,1,3.0
VOFFED_clean,S408O2856N1632C13872H232Cu612,1,1,3.0
VOGPEO_clean,Cu744O3968C9052H116,1,1,3.0
VOGTIV_clean_h,Mg186C744O558H6,1,1,3.0
VOHQEO_clean,Ga306P306F2O1224,1,1,3.0
VOHQIS_clean,Ga816P816F408O3468H8,1,1,3.0
VOJGOS_clean,C2652H28N204O816Zn204,1,1,3.0
VOKJIQ_clean,P612Al612O2652H4,1,1,3.0
VOLPET_clean,Zn217S248O992C1488H16,1,1,3.0
VOLQOD_clean,Zn496H120C6696O1612,1,2,3.0
VOMMAN_clean,Co2O408C3366H2856N204,1,1,3.0
VONBIK_clean,Zn248H144C5952N744O1240,1,2,3.0
VONBUW_clean,Zn124H88C4092N372O930,1,1,2.0
VONCIM_clean,Zn372O1488P496C744H56,1,1,3.0
VONCOS_clean,Zn372P496O1488H88C1240,1,1,3.0
VONDEJ_clean,Zn248P372O1116C744H52,1,1,3.0
VONDIN_clean,Zn496P744O2232H200C2480,1,1,3.0
VONDOT_clean,Zn248P372O1116C1240H92,1,1,3.0
VONROH_clean,Pr248O2480C2976H40N496,1,1,3.0
VONRUN_clean,Nd248O2976C2976H40N744,1,1,3.0
VONSAU_clean,Sm248O2976C2976H40N744,1,1,3.0
VONSEY_clean,Gd248O2976C2976H40N744,1,1,3.0
VOPCEK_clean,Ce248C4464H80N744O1612,1,1,3.0
VOPCIO_clean,Ce496H152C8928N1488O3224,1,1,3.0
VOPHUF_clean,Co4N816O1224C4488H3672,1,2,3.0
VOPPAT_clean,Cd372O1488C9424H208N496F496,1,1,3.0
VOQWUV_clean,Cd186O744C7812H156N1488,1,1,3.0
VOQXIK_clean,Li20O4080C7548H5508N408,1,1,3.0
VORBUA_clean,La124H24C620O744,1,1,3.0
VOSTUU_clean,C11424H8160N1224Co4,1,2,3.0
VOSVAC_clean,C19176H13872N1632Co8O1836,1,1,3.0
VOSVEG_clean,Co8N1224O1632C19176H11832F2448,1,1,3.0
VOSWIL_clean,Zn868O3720C5952H80,1,1,3.0
VOTKEW_clean,O496N1240C3224H64Cd248,1,1,3.0
VOTMAS_clean,Sr204Ca204H48C2040N408O1632,1,1,3.0
VOVKUO_clean,O1984U744C1240H8,1,1,3.0
VOVLAV_clean,U372O1984C2480H16,1,1,3.0
VOVQEE_clean,Cu20C2040N2040Ag408,1,1,3.0
VOXKIE_clean,Tb248O1488C2976H48,1,1,3.0
VOXQOQ_clean,Zn372C2480H72N1984O496,1,1,3.0
VOXTUZ_clean,P1224Be8O3264H1224,1,1,3.0
VOXVAH_clean,P1836Be16O7752H1224,1,1,3.0
VOXVEL_clean,Be20P1428O5712H1428,1,1,3.0
VOXYUE_clean,Cd12S408Cl1224N408C408,1,1,3.0
VOYLUS_clean,Ag124N496C5704H128,1,1,3.0
VOYWUB_clean,Er124H12C1116O744,1,1,3.0
VOYWUB_clean_h,Er124C1116O744H12,1,1,3.0
VOZVAJ01_clean,Zn744I1488N2976C8928H192,1,1,3.0
VOZVEN01_clean,N4896C14688H192Zn1632I4080,1,1,3.0
VOZVIR01_clean,Zn744I1488N2976C8928H192,1,1,3.0
VUCCON_clean,O2232C1674H36La279,1,1,3.0
VUCCUT_clean,O2232C1674H36Ce279,1,1,3.0
VUCDAA_clean,O2232C1674H36Nd279,1,1,3.0
VUCDEE_clean,O2232C1674H36Pr279,1,1,3.0
